,0,1,2
77,146.5704803466797,-47.883026123046875,-18.758960723876953
78,137.95309448242188,-47.86578369140625,-18.99614715576172
79,129.5313262939453,-47.87129211425781,-19.326066970825195
80,120.83175659179688,-47.879676818847656,-19.650161743164062
81,111.90448760986328,-47.8664665222168,-17.9518985748291
82,103.33281707763672,-47.88145446777344,-18.313701629638672
83,95.3094711303711,-47.8773078918457,-18.596790313720703
84,86.52247619628906,-47.877288818359375,-18.855314254760742
85,77.81396484375,-47.887672424316406,-19.193870544433594
86,69.29148864746094,-47.88949966430664,-19.474315643310547
87,61.250797271728516,-47.88520050048828,-17.84873390197754
88,52.72748565673828,-47.88681411743164,-18.143848419189453
89,44.25993347167969,-47.88896560668945,-18.43686866760254
90,35.730918884277344,-47.890018463134766,-18.71863555908203
91,26.716012954711914,-47.89352035522461,-19.00094985961914
92,17.7523193359375,-47.89495849609375,-19.20853614807129
93,10.014646530151367,-47.892818450927734,-19.44355010986328
94,0.604702353477478,-47.896488189697266,-19.646284103393555
95,-7.891210556030273,-47.89775085449219,-19.862104415893555
96,-15.550213813781738,-47.89867401123047,-20.150083541870117
97,-24.006685256958008,-47.899898529052734,-20.346446990966797
98,-32.887229919433594,-47.901771545410156,-20.49066162109375
99,-41.02883529663086,-47.90260314941406,-20.70379066467285
100,-49.92511749267578,-47.90416717529297,-17.076669692993164
101,-58.45290756225586,-47.90371322631836,-17.298294067382812
102,-66.91917419433594,-47.90629577636719,-17.593189239501953
103,-75.20574188232422,-47.90715408325195,-17.843013763427734
104,-83.57854461669922,-47.90779495239258,-18.045833587646484
105,-92.58081817626953,-47.90756607055664,-18.19541358947754
106,-100.58836364746094,-47.90878677368164,-18.429580688476562
107,-109.60938262939453,-47.90964126586914,-18.617719650268555
108,-117.68413543701172,-47.910255432128906,-18.762989044189453
109,-126.73043823242188,-47.91107177734375,-18.918106079101562
110,-134.92645263671875,-47.911643981933594,-19.018829345703125
111,-143.37435913085938,-47.9126091003418,-19.148197174072266
112,-152.40325927734375,-47.91291809082031,-19.206356048583984
113,-160.945556640625,-47.91413116455078,-19.291851043701172
114,-169.30160522460938,-47.91487503051758,-19.33773422241211
115,-178.3798828125,-47.915706634521484,-19.382593154907227
116,-186.83053588867188,-47.91691970825195,-19.40778923034668
117,-194.75445556640625,-47.9180793762207,-19.470157623291016
118,-203.13233947753906,-47.91895294189453,-19.429162979125977
119,-211.76849365234375,-47.919837951660156,-19.366653442382812
120,-220.59283447265625,-47.92105484008789,-19.327320098876953
121,-228.786376953125,-47.9208984375,-19.200658798217773
122,-237.21278381347656,-47.92205047607422,-19.142066955566406
123,-246.03262329101562,-47.9228515625,-18.970094680786133
124,-254.3204803466797,-47.923614501953125,-18.88918113708496
125,-263.5098571777344,-47.924373626708984,-18.64305305480957
126,-271.307861328125,-47.92508316040039,-18.504133224487305
127,-279.9884948730469,-47.9257698059082,-18.225942611694336
128,-288.77899169921875,-47.92641830444336,-17.984468460083008
129,-296.598876953125,-47.92704772949219,-17.78564453125
130,-305.7948303222656,-47.92765808105469,-17.4388484954834
131,-313.9701232910156,-47.92824172973633,-17.07257652282715
132,-322.69677734375,-47.928810119628906,-16.67900276184082
133,-330.7427978515625,-47.92936325073242,-16.312179565429688
134,-339.5811462402344,-47.929901123046875,-15.81429672241211
135,-347.3599853515625,-47.93041229248047,-15.413125038146973
136,-355.66705322265625,-47.9309196472168,-14.847723007202148
137,-364.2053527832031,-47.93142318725586,-14.219820976257324
138,-372.7443542480469,-47.931922912597656,-13.579850196838379
139,-381.1019592285156,-47.93242645263672,-12.873760223388672
140,-389.1829833984375,-47.93292236328125,-12.097198486328125
141,-397.8061218261719,-47.933414459228516,-11.125089645385742
142,-405.0632019042969,-47.933738708496094,-10.454690933227539
143,-397.8782043457031,8.197120666503906,-15.082590103149414
144,-388.77947998046875,8.184328079223633,-15.47823715209961
145,-380.5768127441406,8.1486177444458,-15.90555477142334
146,-371.7567138671875,8.185129165649414,-16.237165451049805
147,-363.8216552734375,8.170624732971191,-16.636632919311523
148,-355.2575988769531,8.16139030456543,-17.017126083374023
149,-346.5262451171875,8.171923637390137,-17.307086944580078
150,-337.9431457519531,8.153822898864746,-17.70415496826172
151,-328.9324951171875,8.16438102722168,-17.961050033569336
152,-320.89105224609375,8.15827465057373,-18.283802032470703
153,-312.30035400390625,8.144979476928711,-18.64910888671875
154,-303.9274597167969,8.144561767578125,-18.93492317199707
155,-295.2255554199219,8.139436721801758,-19.238332748413086
156,-286.92205810546875,8.137332916259766,-19.503820419311523
157,-278.3474426269531,8.13424301147461,-17.87220573425293
158,-269.4327392578125,8.137856483459473,-18.0975284576416
159,-261.04449462890625,8.134367942810059,-18.406328201293945
160,-252.58499145507812,8.129186630249023,-18.74292755126953
161,-243.31881713867188,8.131129264831543,-18.952280044555664
162,-234.58433532714844,8.126447677612305,-19.200550079345703
163,-226.87440490722656,8.122442245483398,-19.522005081176758
164,-218.16358947753906,8.122236251831055,-19.71602439880371
165,-209.20606994628906,8.11687183380127,-18.082565307617188
166,-200.96304321289062,8.115120887756348,-18.38051986694336
167,-192.58688354492188,8.113470077514648,-18.621999740600586
168,-183.35577392578125,8.112679481506348,-18.79538345336914
169,-174.78909301757812,8.110206604003906,-19.018104553222656
170,-166.77389526367188,8.106054306030273,-19.30246353149414
171,-157.50189208984375,8.104544639587402,-19.43179702758789
172,-148.95889282226562,8.102221488952637,-19.620927810668945
173,-140.49871826171875,8.099287986755371,-17.887943267822266
174,-131.8906707763672,8.097220420837402,-18.111112594604492
175,-123.97830963134766,8.094636917114258,-18.403993606567383
176,-115.05860137939453,8.09283447265625,-18.519716262817383
177,-106.31804656982422,8.090279579162598,-18.7170352935791
178,-98.1192626953125,8.087903022766113,-18.891284942626953
179,-89.59113311767578,8.085341453552246,-19.039932250976562
180,-81.05599975585938,8.08267879486084,-19.169279098510742
181,-72.65402221679688,8.079797744750977,-19.353412628173828
182,-63.95243835449219,8.077523231506348,-17.497018814086914
183,-54.89353942871094,8.074806213378906,-17.678577423095703
184,-47.20460891723633,8.072538375854492,-17.878568649291992
185,-38.12446212768555,8.069913864135742,-17.931743621826172
186,-29.752622604370117,8.06747817993164,-18.038190841674805
187,-21.373701095581055,8.06508731842041,-18.218639373779297
188,-12.355904579162598,8.06233024597168,-18.21131706237793
189,-3.698878765106201,8.059836387634277,-18.27231788635254
190,4.166728973388672,8.05751895904541,-18.325212478637695
191,12.730372428894043,8.055071830749512,-18.394981384277344
192,21.135128021240234,8.052532196044922,-18.356950759887695
193,29.677749633789062,8.050006866455078,-18.32498550415039
194,38.217010498046875,8.047483444213867,-18.25921058654785
195,46.80649185180664,8.044845581054688,-18.15548324584961
196,55.12417221069336,8.042468070983887,-18.089128494262695
197,63.758819580078125,8.039786338806152,-17.907793045043945
198,72.99142456054688,8.037280082702637,-17.758520126342773
199,80.57637786865234,8.034976959228516,-17.594457626342773
200,89.07078552246094,8.032639503479004,-17.43160057067871
201,97.54682922363281,8.030348777770996,-17.178560256958008
202,105.81047058105469,8.028054237365723,-16.87019157409668
203,114.25448608398438,8.025866508483887,-16.55417251586914
204,122.8505630493164,8.02358627319336,-16.197546005249023
205,131.29783630371094,8.021336555480957,-15.768821716308594
206,139.78216552734375,8.01884651184082,-15.288749694824219
207,148.0924835205078,8.016785621643066,-14.869319915771484
208,156.90940856933594,8.014508247375488,-14.299299240112305
209,165.1013641357422,8.011995315551758,-13.679192543029785
210,173.31532287597656,8.009830474853516,-13.051119804382324
211,182.3307647705078,8.007261276245117,-12.266058921813965
212,190.2663116455078,8.0049467086792,-11.408133506774902
213,198.33056640625,8.002856254577637,-10.566239356994629
214,191.19268798828125,65.82664489746094,-14.524388313293457
215,194.06544494628906,13.168672561645508,-12.495122909545898
216,175.34547424316406,60.525360107421875,-15.299612998962402
217,166.87171936035156,60.370391845703125,-15.750661849975586
218,157.8651580810547,60.50957107543945,-16.056262969970703
219,149.79319763183594,60.56200408935547,-16.462923049926758
220,141.1349639892578,60.64824295043945,-16.796524047851562
221,131.96534729003906,60.7441291809082,-17.143348693847656
222,123.71741485595703,60.82150650024414,-17.472000122070312
223,114.69242858886719,60.9028205871582,-17.805143356323242
224,106.406494140625,60.98234176635742,-18.12043571472168
225,97.52803039550781,61.064090728759766,-18.436689376831055
226,88.91038513183594,61.13999938964844,-18.730754852294922
227,81.19751739501953,61.19907760620117,-19.077287673950195
228,72.19928741455078,61.27546310424805,-19.343381881713867
229,63.53382873535156,61.38069534301758,-19.557727813720703
230,55.13795852661133,61.45902633666992,-19.82233238220215
231,46.76215362548828,61.52206802368164,-20.139568328857422
232,38.310306549072266,61.6099967956543,-18.42439079284668
233,29.749168395996094,61.690574645996094,-18.695343017578125
234,20.8310546875,61.78192901611328,-18.918413162231445
235,12.428112983703613,61.859310150146484,-19.171669006347656
236,3.6761155128479004,61.943782806396484,-19.395488739013672
237,-4.556724548339844,62.01498794555664,-19.65267562866211
238,-13.951326370239258,62.104469299316406,-19.829477310180664
239,-21.665311813354492,62.171756744384766,-18.2125301361084
240,-30.914960861206055,62.26747512817383,-18.40751075744629
241,-38.784488677978516,62.33480453491211,-18.665266036987305
242,-48.14414596557617,62.42794418334961,-18.85087776184082
243,-56.88798904418945,62.49838638305664,-19.037250518798828
244,-65.9819107055664,62.582847595214844,-19.198604583740234
245,-73.94823455810547,62.65789031982422,-17.549537658691406
246,-83.5813217163086,62.747955322265625,-17.775163650512695
247,-91.47607421875,62.81829833984375,-17.960113525390625
248,-98.53704833984375,62.88372802734375,-18.281877517700195
249,-109.06841278076172,62.983184814453125,-18.375205993652344
250,-115.7917251586914,63.05207824707031,-18.6035213470459
251,-125.90027618408203,63.14321517944336,-18.659908294677734
252,-133.6226806640625,63.21908187866211,-18.908172607421875
253,-142.8880615234375,63.309078216552734,-18.979290008544922
254,-152.73931884765625,63.40476989746094,-19.101280212402344
255,-159.45053100585938,63.46425247192383,-19.25649070739746
256,-170.13522338867188,63.566619873046875,-19.41500473022461
257,-176.934326171875,63.62386703491211,-17.46232795715332
258,-185.80250549316406,63.709983825683594,-17.565414428710938
259,-196.0509796142578,63.81095886230469,-17.82527732849121
260,-201.87977600097656,63.861392974853516,-17.874347686767578
261,-212.05784606933594,63.958438873291016,-17.825986862182617
262,-221.44134521484375,64.05065155029297,-17.89281463623047
263,-230.55715942382812,64.14105224609375,-18.02231216430664
264,-238.3860626220703,64.21421813964844,-17.8580379486084
265,-246.5769805908203,64.2928237915039,-17.859176635742188
266,-256.58380126953125,64.3907241821289,-17.758468627929688
267,-264.20831298828125,64.46275329589844,-17.64714241027832
268,-272.97210693359375,64.54698181152344,-17.525596618652344
269,-282.66424560546875,64.63811492919922,-17.404644012451172
270,-290.99102783203125,64.71443939208984,-17.260751724243164
271,-297.75262451171875,64.78207397460938,-17.09100914001465
272,-306.58782958984375,64.85591125488281,-16.82469940185547
273,-316.71868896484375,64.95128631591797,-16.53577995300293
274,-325.0852966308594,65.0262222290039,-16.229570388793945
275,-331.6551513671875,65.08955383300781,-15.927459716796875
276,-340.7840576171875,65.16570281982422,-15.49974250793457
277,-349.1429138183594,65.2471694946289,-15.055502891540527
278,-357.6416320800781,65.31739807128906,-14.579080581665039
279,-365.15606689453125,65.38858795166016,-14.049735069274902
280,-373.6028137207031,65.46197509765625,-13.431466102600098
281,-381.7904052734375,65.53843688964844,-12.726690292358398
282,-390.27349853515625,65.6131362915039,-11.98738956451416
283,-398.4120788574219,65.68975067138672,-10.991463661193848
284,-405.184814453125,65.75463104248047,-10.502232551574707
285,-396.82598876953125,120.56965637207031,-15.042945861816406
286,-389.6828308105469,120.60472106933594,-17.278188705444336
287,-380.5926513671875,120.6124267578125,-17.607559204101562
288,-372.0624694824219,120.60999298095703,-17.9482364654541
289,-361.390869140625,120.62281036376953,-18.38100242614746
290,-353.87811279296875,120.6104507446289,-18.518680572509766
291,-344.5406188964844,120.6238021850586,-18.887216567993164
292,-336.8162841796875,120.62983703613281,-19.186477661132812
293,-328.8296813964844,120.63215637207031,-17.6491641998291
294,-320.29095458984375,120.6339340209961,-17.994792938232422
295,-312.1351318359375,120.64373016357422,-18.292156219482422
296,-302.6241455078125,120.6326904296875,-18.542234420776367
297,-293.5350036621094,120.63519287109375,-18.79410743713379
298,-286.1347961425781,120.64301300048828,-19.200639724731445
299,-277.2674865722656,120.6424789428711,-17.556236267089844
300,-268.2724914550781,120.64112091064453,-17.801572799682617
301,-259.77044677734375,120.64144897460938,-18.09952163696289
302,-252.0848388671875,120.64707946777344,-18.437667846679688
303,-242.62779235839844,120.6430892944336,-18.664844512939453
304,-234.09881591796875,120.64244079589844,-18.94317626953125
305,-226.45770263671875,120.6428451538086,-19.27932357788086
306,-218.13327026367188,120.64397430419922,-17.576616287231445
307,-208.73216247558594,120.64086151123047,-17.823122024536133
308,-200.06678771972656,120.64066314697266,-18.10457420349121
309,-192.206787109375,120.64076232910156,-18.458539962768555
310,-183.62005615234375,120.64075469970703,-18.711933135986328
311,-175.081787109375,120.64160919189453,-18.9405460357666
312,-164.2378692626953,120.64344787597656,-19.205848693847656
313,-156.89732360839844,120.64306640625,-19.27281379699707
314,-148.0942840576172,120.64350128173828,-19.473573684692383
315,-138.47750854492188,120.6446533203125,-17.77166175842285
316,-129.8528289794922,120.64415740966797,-18.015213012695312
317,-121.7699203491211,120.64354705810547,-18.177871704101562
318,-113.56939697265625,120.64302062988281,-18.420520782470703
319,-105.81292724609375,120.64257049560547,-18.704792022705078
320,-96.7374496459961,120.6421127319336,-18.8603572845459
321,-86.6447525024414,120.6421127319336,-18.96499252319336
322,-77.78256225585938,120.6421127319336,-19.097492218017578
323,-70.2032470703125,120.64117431640625,-19.208248138427734
324,-60.23490905761719,120.64117431640625,-17.54779624938965
325,-53.82149887084961,120.64024353027344,-17.66214942932129
326,-42.81652069091797,120.64024353027344,-18.040456771850586
327,-35.69015121459961,120.63939666748047,-17.85503578186035
328,-26.618295669555664,120.63903045654297,-17.92131233215332
329,-16.748306274414062,120.63903045654297,-18.201961517333984
330,-8.057087898254395,120.63851165771484,-18.254039764404297
331,0.6539321541786194,120.63819885253906,-18.32255744934082
332,9.260590553283691,120.63764190673828,-18.362009048461914
333,17.8614444732666,120.63713836669922,-18.33308982849121
334,26.638751983642578,120.63713836669922,-18.315948486328125
335,35.61325454711914,120.63713836669922,-18.296167373657227
336,43.28180694580078,120.6368408203125,-18.047260284423828
337,52.50728988647461,120.63819885253906,-18.039133071899414
338,61.74281311035156,120.63827514648438,-18.048051834106445
339,69.4792709350586,120.63795471191406,-17.70933723449707
340,79.06831359863281,120.63947296142578,-17.87512969970703
341,87.83800506591797,120.63980102539062,-17.67008399963379
342,95.25582885742188,120.63923645019531,-17.087541580200195
343,104.9979248046875,120.64127349853516,-16.98108673095703
344,113.37445831298828,120.6414794921875,-16.519853591918945
345,121.43277740478516,120.64155578613281,-16.10296630859375
346,129.74957275390625,120.64247131347656,-15.728395462036133
347,138.75852966308594,120.64349365234375,-15.326355934143066
348,147.31871032714844,120.64415740966797,-14.882264137268066
349,155.6274871826172,120.64551544189453,-14.422720909118652
350,164.231201171875,120.64640045166016,-13.851908683776855
351,173.08355712890625,120.64814758300781,-13.243789672851562
352,181.74658203125,120.64996337890625,-12.479921340942383
353,180.3498992919922,120.64922332763672,-12.456300735473633
